siret,siren,nom_établissement,nom_entreprise,sigle,siège,effectif,effectifs,date_des_effectifs,chiffre_daffaires,code_naf,libellé_naf,catégorie_naf,date_création,date_fermeture,état_administratif,forme_juridique,microentreprise,taille_dentreprise,ess,subventions,procédure_collective,zonages,local_occupé,diffusible,numéro,voie,code_postal,commune,activités_réelles_et_filières,zones_géographiques,mots-clés,commentaires,effectifs.1
98478524600013,984785246,SAIGON STORE,SGS,,oui,2,2 salariés,2025.0,Données indisponibles,47.11B,Commerce d'alimentation générale,Commerce de détail en magasin non spécialisé à prédominance alimentaire,2024-02-19,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,6,RUE DOUDART DE LAGREE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
80855171700024,808551717,,SH RENOVATION,,oui,2,2 salariés,2025.0,Données indisponibles,41.20B,Construction d'autres bâtiments,Construction de bâtiments résidentiels et non résidentiels,2016-03-04,,Actif,Société par actions simplifiée,non,PME,non,,non,Villeneuve - Village Olympique (QPV) ; Villeneuve - Village Olympique (QPV 2015) ; Sud Isère (Territoire d'industrie),,oui,9,PLACE LIONEL TERRAY,38100,Grenoble,,,,,1 ou 2 salarié(e)s
51101119900011,511011199,LE SULTAN DE GRENOBLE,SHABNAM,,oui,2,2 salariés,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2009-03-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,37,BOULEVARD MARECHAL FOCH,38000,Grenoble,,,,,1 ou 2 salarié(e)s
83944971700017,839449717,,SHAIEK,,oui,1,1 ou 2 salarié(e)s,2025.0,Entre 32 601 € et 100 000 €,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2018-03-28,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,27,RUE MARX DORMOY,38000,Grenoble,,,,,
91249944900011,912499449,,SHAKE'N BURGER,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2022-04-11,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,17,RUE PAUL HEROULT,38130,Échirolles,,,,,
91069248200011,910692482,LES CHAMALLOWS,SHAMALO,,oui,4,3 à 5 salarié(e)s,2025.0,Données indisponibles,88.91A,Accueil de jeunes enfants,Action sociale sans hébergement pour jeunes enfants,2022-02-18,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,3,ALLEE DES FLEURS,38240,Meylan,,,,,
31576724400033,315767244,,SHANGHAI,,oui,11,10 à 19 salarié(e)s,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,1990-06-11,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,1,RUE SAINT-JUST,38400,Saint-Martin-d'Hères,,,,,
79387566700016,793875667,,SHIP SOCIETE HOLDING D'INVESTISSEMENT PROFESSIONNEL,SHIP,oui,3,3 à 5 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux,2013-07-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,56,AVENUE DU 8 MAI 1945,38130,Échirolles,,,,,
39193714100078,391937141,SHLE RESIDENCE LE JEAN JACQUES ROUSSEAU,SHLE SOCIETE HOTELIERE DU LOGEMENT ETUDIANT,SHLE,non,1,1 ou 2 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,55.10Z,Hôtels et hébergement similaire,Hôtels et hébergement similaire,2014-08-31,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,24,RUE DE NORMANDIE-NIEMEN,38130,Échirolles,,,,,
97939894800013,979398948,PAUSE FRAICHEUR,SHM,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2023-10-02,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,87,COURS BERRIAT,38000,Grenoble,,,,,
79868114400027,798681144,BALQIS,SHOP'S,,non,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,47.19B,Autres commerces de détail en magasin non spécialisé,Autre commerce de détail en magasin non spécialisé,2013-11-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,10,AVENUE MARIE REYNOARD,38100,Grenoble,,,,,
53055200900041,530552009,,SHORTEDITION,,non,12,10 à 19 salarié(e)s,2025.0,Entre 0 et 5 000 €,62.01Z,Programmation informatique,Programmation informatique,2017-11-03,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,12,RUE AMPERE,38000,Grenoble,,,,,
81781747100037,817817471,,SIAAJ SERVICE D'INVESTIGATION ET D'ACTION AUPRES DE LA JUSTICE,SIAAJ,oui,9,6 à 9 salarié(e)s,2025.0,Données indisponibles,80.30Z,Activités d'enquête,Activités d'enquête,2023-12-01,,Actif,Association loi 1901 ou assimilé,non,PME,oui,,non,Sud Isère (Territoire d'industrie),,oui,111,RUE DES ALLIES,38100,Grenoble,,,,,
79988633800018,799886338,,SIAMO NOI,,oui,2,2 salariés,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2014-01-20,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,oui,Sud Isère (Territoire d'industrie),,oui,4,RUE DU CDT ROZAN,38000,Grenoble,,,,,1 ou 2 salarié(e)s
79452711900018,794527119,,SIBO CONSEIL,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,73.11Z,Activités des agences de publicité,Activités des agences de publicité,2013-08-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie) ; AFR,,oui,665,ROUTE DE LA COMBE,38560,Jarrie,,,,,
98206625000019,982066250,,SIC.FRANCESCO,,oui,2,2 salariés,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2023-10-27,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,6,RUE SIMONE VEIL,38170,Seyssinet-Pariset,,,,,1 ou 2 salarié(e)s
32014049400081,320140494,,SICA COOP SARL LE ST BERNARD,,non,2,2 salariés,2025.0,Entre 10 M€ et 50 M€,47.29Z,Autres commerces de détail alimentaires en magasin spécialisé,Autres commerces de détail alimentaires en magasin spécialisé,2012-08-09,,Actif,Société à responsabilité limitée (SARL),non,PME,oui,,non,Sud Isère (Territoire d'industrie),,oui,16,RUE LESDIGUIERES,38000,Grenoble,,,,,1 ou 2 salarié(e)s
25380319100019,253803191,,SICCE SI DE COOPERATION ET DES COMPETENCES ENFANCE,SICCE,oui,31-33,20 à 49 salarié(e)s,2025.0,Données indisponibles,84.11Z,Administration publique générale,Administration publique générale,1988-01-18,,Actif,Etablissement public administratif,non,PME,non,,non,Sud Isère (Territoire d'industrie) ; AFR,,oui,100,MONTEE DE LA CREUSE MAIRIE,38560,Jarrie,,,,,
82826024000043,828260240,,SICILY,,non,1,1 ou 2 salarié(e)s,2024.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2022-09-02,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,6,RUE SIMONE VEIL,38170,Seyssinet-Pariset,,,,,
85265306200020,852653062,,SICKLO,,non,6,6 à 9 salarié(e)s,2025.0,Entre 250 001 € et 500 000 €,53.20Z,Autres activités de poste et de courrier,Autres activités de poste et de courrier,2020-06-18,,Actif,Société à responsabilité limitée (SARL),non,PME,oui,,non,Sud Isère (Territoire d'industrie),,oui,38,RUE SAINT LAURENT,38000,Grenoble,,,,,
85265306200038,852653062,,SICKLO,,oui,6,6 à 9 salarié(e)s,2024.0,Entre 250 001 € et 500 000 €,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux,2024-04-04,,Actif,Société à responsabilité limitée (SARL),non,PME,oui,,non,Sud Isère (Territoire d'industrie),,oui,30B,AVENUE MARCELIN BERTHELOT LA CORRESPONDANCE,38100,Grenoble,,,,,
70200052201333,702000522,,SICLI  -  COFISEC  - CHUBB SECURITE,,non,34-36,20 à 49 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,43.21A,Travaux d'installation électrique dans tous locaux,Installation électrique,2015-07-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,15,RUE DU MARECHAL LECLERC,38130,Échirolles,,,,,
75620013500090,756200135,AUTOBERNARD,SICMA PEUGEOT BERNARD,SICMA,non,91-95,50 à 99 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce de voitures et de véhicules automobiles légers,1999-12-31,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,237,CRS LIBERATION - GEN DE GAULLE,38000,Grenoble,,,,,
69732053900037,697320539,,SICO KING PUCK U2 SOPROMODE,SICO,non,61-65,50 à 99 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,82.92Z,Activités de conditionnement,Activités de conditionnement,1995-10-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,53,AVENUE DE L'EUROPE,38120,Saint-Égrève,,,,,
80153279700058,801532797,LE SEIZE,SIDER,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2018-08-03,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,16,RUE DE STRASBOURG,38000,Grenoble,,,,,
49947351000026,499473510,,SIEBEC,,oui,46-50,20 à 49 salarié(e)s,2025.0,Données indisponibles,28.13Z,Fabrication d'autres pompes et compresseurs,Fabrication d'autres pompes et compresseurs,2012-01-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,9,RUE DES PLATANES ZAC VENCE ECOPARC,38120,Saint-Égrève,Filière : Chimie-Environnement,,"Filières - A suivre, Filières - Laurent, Axelera",,
50176922800021,501769228,,SIEDEV,,oui,9,6 à 9 salarié(e)s,2025.0,Données indisponibles,64.20Z,Activités des sociétés holding,Activités des sociétés holding,2012-01-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,9,RUE DES PLATANES ZAC VENCE ECOPARC,38120,Saint-Égrève,,,,,
32875127600085,328751276,,SIEMENS ELECTRONIC DESIGN AUTOMATION SARL,,non,181-190,100 à 199 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,58.29A,Édition de logiciels système et de réseau,Édition d'autres logiciels,2023-12-01,,Actif,Société à responsabilité limitée (SARL),non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,20,CHEMIN DU VIEUX CHENE BATIMENT C ARTEPARC,38240,Meylan,,,,,
87848281900025,878482819,,SIEMENS ENERGY SAS,,non,161-170,100 à 199 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,27.12Z,Fabrication de matériel de distribution et de commande électrique,Fabrication de matériel de distribution et de commande électrique,2020-02-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,2,RUE NEVA,38000,Grenoble,,,,,
56201677401652,562016774,,SIEMENS S.A.S,,non,131-140,100 à 199 salarié(e)s,2025.0,Entre 1 Mrd€ et 50 Mrd€,33.20D,"Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels",Installation de machines et d'équipements industriels,2014-04-01,,Actif,Société par actions simplifiée,non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,2,RUE NEVA,38000,Grenoble,,,,,
82148769100031,821487691,CABLEX TELECOM,SIFORT,,oui,22-24,20 à 49 salarié(e)s,2025.0,Entre 0 et 5 000 €,43.21A,Travaux d'installation électrique dans tous locaux,Installation électrique,2021-04-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,6,ALLEE PIN DE SAINT CLAIR,38130,Échirolles,,,,,
80949470100018,809494701,LA TABLE DU PARC,SIGALION,,oui,2,2 salariés,2025.0,Données indisponibles,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2015-02-05,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,22,RUE JEAN VAUJANY ZAC TECHNISUD,38000,Grenoble,,,,,1 ou 2 salarié(e)s
75193474600056,751934746,INDIGO SPA,SIGB,,oui,2,2 salariés,2025.0,Entre 0 et 5 000 €,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Autres travaux de construction spécialisés n.c.a.,2022-02-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,12,AVENUE DE VERDUN,38240,Meylan,,,,,1 ou 2 salarié(e)s
85152222700012,851522227,BISTRO REGENT,SIGEST,,oui,11,10 à 19 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,56.10A,Restauration traditionnelle,Restaurants et services de restauration mobile,2019-06-05,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,11,RUE DE COMBOIRE,38130,Échirolles,,,,,
34301942800238,343019428,,SIGMA BETON,,non,1,1 ou 2 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,71.20B,"Analyses, essais et inspections techniques",Activités de contrôle et analyses techniques,2000-01-01,,Actif,Société à responsabilité limitée (SARL),non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,24,RUE DU BOURGAMON,38400,Saint-Martin-d'Hères,,,,,
80868721400011,808687214,,SIGMA NETTOYAGE ET SERVICES ASSOCIES,,oui,3,3 à 5 salarié(e)s,2025.0,Données indisponibles,81.21Z,Nettoyage courant des bâtiments,Nettoyage courant des bâtiments,2015-01-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,24,RUE LAMARTINE,38320,Eybens,,,,,
80209957200017,802099572,,SIGNADENT,,oui,2,2 salariés,2025.0,Entre 500 001 € et 1 M€,46.46Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques,Commerce de gros de produits pharmaceutiques,2014-05-05,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,7,RUE DES MONTAGNES DE LANS,38130,Échirolles,,,,,1 ou 2 salarié(e)s
95148569700019,951485697,,SIGNAL SERVICES,,oui,2,2 salariés,2025.0,Données indisponibles,74.90B,"Activités spécialisées, scientifiques et techniques diverses","Autres activités spécialisées, scientifiques et techniques n.c.a.",2023-04-07,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,97,RUE GENERAL MANGIN,38100,Grenoble,,,,,1 ou 2 salarié(e)s
90315664400010,903156644,SIGNALEZ-VOUS,SIGNALEZ-VOUS,,oui,2,2 salariés,2025.0,Données indisponibles,18.13Z,Activités de pré-presse,Activités de pré-presse,2021-09-14,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,109,RUE DES ALLIES,38100,Grenoble,,,,,1 ou 2 salarié(e)s
25380309200019,253803092,,SIGS SI POUR LE GROUPE SCOLAIRE,SIGS,oui,5,3 à 5 salarié(e)s,2025.0,Données indisponibles,84.11Z,Administration publique générale,Administration publique générale,2003-06-02,,Actif,Etablissement public administratif,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,,PLACE DE L'EGLISE ROUTE DE CHARTREUSE,38700,Le Sappey-en-Chartreuse,,,,,
32708643500234,327086435,NEVERHACK SECOPS,SILICOM PARIS,,non,7,6 à 9 salarié(e)s,2025.0,Données indisponibles,62.02A,Conseil en systèmes et logiciels informatiques,Conseil informatique,2022-09-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,29,BOULEVARD DES ALPES,38240,Meylan,,,,,
30343459100150,303434591,,SILLIKER,,non,66-70,50 à 99 salarié(e)s,2025.0,Entre 50 M€ et 100 M€,71.20B,"Analyses, essais et inspections techniques",Activités de contrôle et analyses techniques,1995-05-01,,Actif,Société par actions simplifiée,non,GE,non,,non,Alpes Cachin Floralies (QPV) ; Sud Isère (Territoire d'industrie),,oui,70,MAIL MARCEL CACHIN,38600,Fontaine,,,,,
80020747400035,800207474,,SILO ARCHITECTES,,non,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,71.11Z,Activités d'architecture,Activités d'architecture,2019-10-12,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,19,RUE CHARREL,38000,Grenoble,,,,,
52407208900096,524072089,SILVYA TERRADE GRENOBLE,SILVYA TERRADE SUD-EST,,non,11,10 à 19 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,85.59A,Formation continue d'adultes,Enseignements divers,2019-03-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,22,COURS JEAN JAURES,38000,Grenoble,,,,,
48937526100083,489375261,,SIM EBRA,SIM,non,1,1 ou 2 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,58.13Z,Édition de journaux,Édition de journaux,2022-02-01,,Actif,Société par actions simplifiée,non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,650,ROUTE DE VALENCE,38113,Veurey-Voroize,,,,,
60662052400086,606620524,COMPTOIR FRANCAIS DE LA FIXATION,SIMAF SOC INDUST MECANIQUE AUTOMATION FAUCIGNY,SIMAF,non,1,1 ou 2 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,46.69B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,Commerce de gros d'autres machines et équipements,2016-01-08,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,14,RUE JEAN PIERRE TIMBAUD,38130,Échirolles,,,,,
6950272200049,69502722,,SIMAGAZ ALPES POMPES CHAUFFAGE,SIMAGAZ,non,2,2 salariés,2025.0,Entre 1 M€ et 10 M€,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,"Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires",2009-01-30,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,4,RUE DES GLAIRAUX,38120,Saint-Égrève,,,,,1 ou 2 salarié(e)s
6950272200031,69502722,,SIMAGAZ ALPES POMPES CHAUFFAGE,SIMAGAZ,oui,7,6 à 9 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,"Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires",1983-11-09,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,6,RUE DES GLAIRAUX ZONE INDUSTRIELLE,38120,Saint-Égrève,,,,,
84416531600010,844165316,IXINA,SIMINE,,oui,4,3 à 5 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,43.32A,Travaux de menuiserie bois et PVC,Travaux de menuiserie,2018-11-15,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,4,RUE RENE CASSIN,38120,Saint-Égrève,,,,,
88885054200018,888850542,,SIMONE & SIMONES,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,47.79Z,Commerce de détail de biens d'occasion en magasin,Commerce de détail de biens d'occasion en magasin,2020-09-08,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,20,RUE DES GLAIRAUX,38120,Saint-Égrève,,,,,
84760500300015,847605003,MISITER MINIT,SIMON-LANGLOIS,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,95.23Z,Réparation de chaussures et d'articles en cuir,Réparation de chaussures et d'articles en cuir,2019-01-03,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,,ESPACE COMBOIRE CENTRE COMMERCIAL COMBOIRE,38130,Échirolles,,,,,
25380308400016,253803084,,SIMPA SI POUR LA CONSTRUCTION ET LA GESTION D'UNE MAISON CANTONALE POUR LES PERSONNES AGEES,SIMPA,oui,1,Non renseigné,,Données indisponibles,84.12Z,"Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale","Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale",1987-02-04,,Actif,Etablissement public administratif,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,4,AVENUE DU VERCORS MAIRIE,38240,Meylan,,,,,
